indicator_id,theme,source_sheet,pathway,year,value,unit,method_note,value_rounded
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2028,5.775142,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,5.78
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2028,5.961459,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,5.96
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2029,9.029924,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,9.03
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2029,8.950512999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,8.95
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2029,8.884395999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,8.88
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2029,7.103946,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,7.1
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2029,7.381632,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,7.38
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2030,11.320749,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,11.32
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2030,11.224874999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,11.22
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2030,11.148671,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,11.15
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2030,8.612985,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,8.61
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2030,9.041126,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,9.04
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2031,13.938023999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,13.94
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2031,13.825273999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,13.83
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2031,13.739975,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,13.74
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2031,10.304623999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,10.3
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2031,10.922075999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,10.92
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2032,16.851504,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,16.85
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2032,16.722556,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,16.72
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2032,16.625685999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,16.63
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2032,12.168357,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,12.17
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2032,13.030515999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,13.03
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2033,19.987790999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,19.99
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2033,19.843128999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,19.84
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2033,19.735915,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,19.74
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2033,14.179079999999999,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,14.18
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2033,15.347468999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,15.35
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2034,23.101233,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,23.1
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2034,22.952361,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,22.95
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2034,22.836261,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,22.84
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2034,16.341056,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,16.34
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2034,17.687151999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,17.69
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2035,26.259235,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,26.26
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2035,26.109322,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,26.11
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2035,25.993655999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,25.99
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2035,18.661732,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,18.66
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2035,20.184278,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,20.18
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2036,29.265383999999997,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,29.27
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2036,29.118803,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,29.12
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2036,29.007925,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,29.01
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2036,21.224065,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,21.22
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2036,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2037,32.061709,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,32.06
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2037,31.925697,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,31.93
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2037,31.824956,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,31.82
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2037,23.896411999999998,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,23.9
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2037,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2038,34.52688,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,34.53
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2038,34.411471999999996,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,34.41
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2038,34.32739,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,34.33
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2038,26.59208,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,26.59
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2038,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2039,36.628052,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,36.63
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2039,36.550252,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,36.55
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2039,36.479343,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,36.48
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2039,29.268044999999997,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,29.27
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2039,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2040,38.351053,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,38.35
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2040,38.318045,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,38.32
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2040,38.265845,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,38.27
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2040,31.542509,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,31.54
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2040,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2041,39.692333,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,39.69
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2041,39.717448999999995,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,39.72
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2041,39.728898,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,39.73
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2041,33.701495,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,33.7
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2041,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2042,40.710876999999996,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.71
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2042,40.806959,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.81
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2042,40.894743,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.89
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2042,35.686682,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,35.69
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2042,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2043,40.961940999999996,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.96
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2043,41.472335,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.47
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2043,41.814237,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.81
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2043,37.473377,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,37.47
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2043,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2044,40.996992999999996,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.0
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2044,41.632697,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.63
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2044,42.347361,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,42.35
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2044,39.061181999999995,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,39.06
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2044,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2045,40.954833,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.95
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2045,41.737314,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.74
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2045,42.612449,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,42.61
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2045,40.480238,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.48
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2045,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2046,40.834921,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.83
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2046,41.785976,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.79
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2046,42.856842,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,42.86
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2046,41.399619,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.4
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2046,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2047,40.607726,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.61
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2047,41.751000999999995,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.75
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2047,43.070769,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,43.07
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2047,41.752570999999996,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.75
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2047,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2048,40.279295999999995,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,40.28
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2048,41.646494,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.65
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2048,43.25291,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,43.25
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2048,42.086543,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,42.09
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2048,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2049,39.869538,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,39.87
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2049,41.489847,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.49
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2049,43.426629999999996,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,43.43
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2049,42.406344,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,42.41
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2049,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_electric_vehicle_stock,Road transport electrification,ED5,Holistic Transition,2050,39.355685,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,39.36
neso_electric_vehicle_stock,Road transport electrification,ED5,Electric Engagement,2050,41.269768,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,41.27
neso_electric_vehicle_stock,Road transport electrification,ED5,Hydrogen Evolution,2050,43.593689,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,43.59
neso_electric_vehicle_stock,Road transport electrification,ED5,Falling Behind,2050,42.715638,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,42.72
neso_electric_vehicle_stock,Road transport electrification,ED5,Ten Year Forecast,2050,,million vehicles,Total electric vehicle stock across vehicle classes; converted from number of vehicles to million vehicles.,
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2023,1.474,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.47
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2023,1.474,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.47
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2023,1.474,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.47
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2023,1.474,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.47
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2023,1.474,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.47
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2024,1.791,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.79
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2024,1.791,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.79
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2024,1.791,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.79
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2024,1.791,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.79
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2024,1.791,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",1.79
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2025,2.1630000000000003,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.16
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2025,2.166,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.17
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2025,2.159,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.16
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2025,2.1630000000000003,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.16
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2025,2.165,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.16
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2026,2.618,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.62
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2026,2.575,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.58
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2026,2.624,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.62
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2026,2.618,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.62
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2026,2.588,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.59
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2027,3.1510000000000002,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",3.15
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2027,2.993,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",2.99
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2027,3.109,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",3.11
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2027,3.152,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",3.15
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2027,3.077,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",3.08
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2028,4.417,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",4.42
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2028,3.855,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",3.86
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2028,4.247,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",4.25
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2028,4.42,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",4.42
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2028,4.048,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",4.05
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2029,6.009,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",6.01
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2029,4.807,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",4.81
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2029,5.729,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",5.73
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2029,6.018,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",6.02
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2029,5.217,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",5.22
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2030,8.066,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",8.07
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2030,5.736,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",5.74
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2030,7.617999999999999,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",7.62
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2030,8.155,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",8.15
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2030,6.444,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",6.44
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Electric Engagement,2031,10.3,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",10.3
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Falling Behind,2031,6.687,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",6.69
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Holistic Transition,2031,9.883000000000001,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",9.88
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Hydrogen Evolution,2031,10.489,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",10.49
neso_heat_pump_electricity_demand,Buildings and heat electrification,ED7,Ten Year Forecast,2031,7.7829999999999995,TWh,"Annual ASHP + GSHP electricity demand summed across residential, commercial and industrial sectors.",7.78
